#score	name1	strand1	size1	zstart1	end1	name2	strand2	size2	zstart2	end2	identity	idPct	coverage	covPct
6.462400e+04	chr22	+	51304566	17612072	17617912	chr22-15430001-15440000	+	10000	1493	7007	3177/4698	67.6%	5514/10000	55.1%
5.853900e+04	chr22	+	51304566	17612659	17617933	chr22-15430001-15440000	+	10000	0	5870	3060/4585	66.7%	5870/10000	58.7%
4.013600e+04	chr22	+	51304566	17613029	17617583	chr22-15430001-15440000	+	10000	0	5169	2651/4031	65.8%	5169/10000	51.7%
6.537000e+04	chr22	+	51304566	17613276	17617940	chr22-15430001-15440000	+	10000	88	5655	2837/4137	68.6%	5567/10000	55.7%
1.043360e+05	chr22	+	51304566	17730081	17735186	chr22-15430001-15440000	+	10000	1552	7007	3101/4437	69.9%	5455/10000	54.5%
8.013400e+04	chr22	+	51304566	17731135	17736339	chr22-15430001-15440000	+	10000	0	5652	3063/4572	67.0%	5652/10000	56.5%
7.329300e+04	chr22	+	51304566	17731515	17736337	chr22-15430001-15440000	+	10000	0	5121	2820/4195	67.2%	5121/10000	51.2%
9.942900e+04	chr22	+	51304566	18096029	18099824	chr22-15430001-15440000	+	10000	0	5121	2651/3629	73.1%	5121/10000	51.2%
5.695100e+04	chr22	+	51304566	19078031	19083193	chr22-15430001-15440000	+	10000	0	5657	2978/4496	66.2%	5657/10000	56.6%
6.289600e+04	chr22	+	51304566	19078310	19083184	chr22-15430001-15440000	+	10000	0	5121	2804/4200	66.8%	5121/10000	51.2%
8.226200e+04	chr22	+	51304566	19911758	19917052	chr22-15430001-15440000	+	10000	0	6376	3303/4858	68.0%	6376/10000	63.8%
8.393100e+04	chr22	+	51304566	19911986	19917028	chr22-15430001-15440000	+	10000	0	5867	3115/4512	69.0%	5867/10000	58.7%
8.377300e+04	chr22	+	51304566	19912199	19917028	chr22-15430001-15440000	+	10000	0	5377	2957/4308	68.6%	5377/10000	53.8%
8.525600e+04	chr22	+	51304566	19912457	19917062	chr22-15430001-15440000	+	10000	1717	7044	2863/4166	68.7%	5327/10000	53.3%
6.273200e+04	chr22	+	51304566	19912497	19917042	chr22-15430001-15440000	+	10000	1052	6592	2874/4230	67.9%	5540/10000	55.4%
8.673700e+04	chr22	+	51304566	19912594	19917060	chr22-15430001-15440000	+	10000	1493	6828	2859/4131	69.2%	5335/10000	53.4%
7.922400e+04	chr22	+	51304566	20428634	20432732	chr22-15430001-15440000	+	10000	0	5118	2666/3775	70.6%	5118/10000	51.2%
9.270700e+04	chr22	+	51304566	20444988	20450127	chr22-15430001-15440000	+	10000	0	5865	3147/4548	69.2%	5865/10000	58.6%
9.636400e+04	chr22	+	51304566	20445287	20451428	chr22-15430001-15440000	+	10000	0	6993	3685/5370	68.6%	6993/10000	69.9%
9.499400e+04	chr22	+	51304566	20445337	20450146	chr22-15430001-15440000	+	10000	1744	6815	2897/4230	68.5%	5071/10000	50.7%
1.019310e+05	chr22	+	51304566	20446003	20451718	chr22-15430001-15440000	+	10000	0	6536	3525/5055	69.7%	6536/10000	65.4%
1.070210e+05	chr22	+	51304566	20446153	20451718	chr22-15430001-15440000	+	10000	0	6093	3383/4948	68.4%	6093/10000	60.9%
9.267600e+04	chr22	+	51304566	20446589	20451718	chr22-15430001-15440000	+	10000	0	5825	3128/4437	70.5%	5825/10000	58.2%
7.605200e+04	chr22	+	51304566	20446945	20451718	chr22-15430001-15440000	+	10000	0	5335	2870/4174	68.8%	5335/10000	53.4%
6.008200e+04	chr22	+	51304566	20464028	20468871	chr22-15430001-15440000	+	10000	0	5873	2922/4271	68.4%	5873/10000	58.7%
5.123300e+04	chr22	+	51304566	20730596	20734712	chr22-15430001-15440000	+	10000	0	5117	2530/3784	66.9%	5117/10000	51.2%
7.061600e+04	chr22	+	51304566	21247873	21252026	chr22-15430001-15440000	+	10000	0	5659	2735/3965	69.0%	5659/10000	56.6%
6.896000e+04	chr22	+	51304566	21248091	21252018	chr22-15430001-15440000	+	10000	0	5383	2626/3756	69.9%	5383/10000	53.8%
7.496300e+04	chr22	+	51304566	21248290	21252015	chr22-15430001-15440000	+	10000	0	5121	2516/3585	70.2%	5121/10000	51.2%
4.818500e+04	chr22	+	51304566	21261132	21265364	chr22-15430001-15440000	+	10000	0	5124	2509/3892	64.5%	5124/10000	51.2%
7.466700e+04	chr22	+	51304566	21412575	21419286	chr22-15430001-15440000	+	10000	0	6873	3757/5602	67.1%	6873/10000	68.7%
6.851300e+04	chr22	+	51304566	21413321	21419237	chr22-15430001-15440000	+	10000	0	6593	3425/5052	67.8%	6593/10000	65.9%
5.087200e+04	chr22	+	51304566	21414736	21419228	chr22-15430001-15440000	+	10000	0	5124	2627/3978	66.0%	5124/10000	51.2%
7.902600e+04	chr22	+	51304566	21872613	21876698	chr22-15430001-15440000	+	10000	0	5118	2628/3703	71.0%	5118/10000	51.2%
9.286600e+04	chr22	+	51304566	21888929	21894070	chr22-15430001-15440000	+	10000	0	5865	3160/4579	69.0%	5865/10000	58.6%
9.543000e+04	chr22	+	51304566	21889228	21895376	chr22-15430001-15440000	+	10000	0	6993	3686/5383	68.5%	6993/10000	69.9%
9.398200e+04	chr22	+	51304566	21889278	21894089	chr22-15430001-15440000	+	10000	1744	6815	2885/4222	68.3%	5071/10000	50.7%
1.015110e+05	chr22	+	51304566	21889947	21895684	chr22-15430001-15440000	+	10000	0	6536	3524/5075	69.4%	6536/10000	65.4%
1.059930e+05	chr22	+	51304566	21890097	21895684	chr22-15430001-15440000	+	10000	0	6093	3380/4951	68.3%	6093/10000	60.9%
9.087100e+04	chr22	+	51304566	21890533	21895684	chr22-15430001-15440000	+	10000	0	5825	3119/4455	70.0%	5825/10000	58.2%
7.853400e+04	chr22	+	51304566	21890887	21895684	chr22-15430001-15440000	+	10000	0	5603	2939/4237	69.4%	5603/10000	56.0%
9.063800e+04	chr22	+	51304566	21891108	21895684	chr22-15430001-15440000	+	10000	0	5076	2826/3982	71.0%	5076/10000	50.8%
7.138500e+04	chr22	+	51304566	22231447	22235884	chr22-15430001-15440000	+	10000	0	5658	2799/4091	68.4%	5658/10000	56.6%
7.489200e+04	chr22	+	51304566	22231584	22235915	chr22-15430001-15440000	+	10000	0	5438	2740/4018	68.2%	5438/10000	54.4%
5.948400e+04	chr22	+	51304566	22231831	22235871	chr22-15430001-15440000	+	10000	0	5118	2526/3790	66.6%	5118/10000	51.2%
7.541100e+04	chr22	+	51304566	22245944	22250314	chr22-15430001-15440000	+	10000	1762	6797	2713/4000	67.8%	5035/10000	50.4%
7.173700e+04	chr22	+	51304566	22245962	22250319	chr22-15430001-15440000	+	10000	1560	6582	2696/3917	68.8%	5022/10000	50.2%
4.744400e+04	chr22	+	51304566	24063423	24067317	chr22-15430001-15440000	+	10000	0	5121	2448/3609	67.8%	5121/10000	51.2%
5.373000e+04	chr22	+	51304566	25188306	25192740	chr22-15430001-15440000	+	10000	0	5169	2672/3958	67.5%	5169/10000	51.7%
5.312200e+04	chr22	+	51304566	25297878	25303901	chr22-15430001-15440000	+	10000	0	6593	3428/5333	64.3%	6593/10000	65.9%
4.633000e+04	chr22	+	51304566	25298105	25303903	chr22-15430001-15440000	+	10000	0	6594	3351/5114	65.5%	6594/10000	65.9%
3.827400e+04	chr22	+	51304566	25298299	25303087	chr22-15430001-15440000	+	10000	0	5131	2683/4078	65.8%	5131/10000	51.3%
5.156600e+04	chr22	+	51304566	25298360	25303203	chr22-15430001-15440000	+	10000	1801	6994	2778/4262	65.2%	5193/10000	51.9%
6.059700e+04	chr22	+	51304566	25298413	25303902	chr22-15430001-15440000	+	10000	1479	6814	3005/4708	63.8%	5335/10000	53.4%
5.324500e+04	chr22	+	51304566	25298413	25303250	chr22-15430001-15440000	+	10000	1479	6593	2778/4207	66.0%	5114/10000	51.1%
6.598300e+04	chr22	+	51304566	25298426	25304779	chr22-15430001-15440000	+	10000	0	5870	3397/5129	66.2%	5870/10000	58.7%
5.283400e+04	chr22	+	51304566	25299256	25304808	chr22-15430001-15440000	+	10000	0	5677	3126/4743	65.9%	5677/10000	56.8%
5.918100e+04	chr22	+	51304566	25299718	25304781	chr22-15430001-15440000	+	10000	0	5382	2915/4362	66.8%	5382/10000	53.8%
5.036100e+04	chr22	+	51304566	25306029	25311292	chr22-15430001-15440000	+	10000	0	6213	3089/4752	65.0%	6213/10000	62.1%
6.260400e+04	chr22	+	51304566	25306242	25311209	chr22-15430001-15440000	+	10000	0	5873	3003/4413	68.0%	5873/10000	58.7%
5.282100e+04	chr22	+	51304566	25306297	25311215	chr22-15430001-15440000	+	10000	0	5657	2899/4370	66.3%	5657/10000	56.6%
6.673700e+04	chr22	+	51304566	25306315	25311218	chr22-15430001-15440000	+	10000	1539	6593	2832/4228	67.0%	5054/10000	50.5%
6.503500e+04	chr22	+	51304566	25306326	25311219	chr22-15430001-15440000	+	10000	1766	6814	2778/4187	66.3%	5048/10000	50.5%
7.038800e+04	chr22	+	51304566	29039774	29044907	chr22-15430001-15440000	+	10000	0	5870	3106/4533	68.5%	5870/10000	58.7%
7.376700e+04	chr22	+	51304566	29040094	29044916	chr22-15430001-15440000	+	10000	845	6370	2965/4339	68.3%	5525/10000	55.2%
9.776600e+04	chr22	+	51304566	29147001	29152261	chr22-15430001-15440000	+	10000	0	6153	3259/4619	70.6%	6153/10000	61.5%
1.062870e+05	chr22	+	51304566	29147183	29152246	chr22-15430001-15440000	+	10000	0	5870	3249/4625	70.2%	5870/10000	58.7%
1.152870e+05	chr22	+	51304566	29147408	29152249	chr22-15430001-15440000	+	10000	0	5383	3098/4307	71.9%	5383/10000	53.8%
1.089550e+05	chr22	+	51304566	29147496	29152246	chr22-15430001-15440000	+	10000	0	5121	2976/4118	72.3%	5121/10000	51.2%
1.057490e+05	chr22	+	51304566	29147532	29152268	chr22-15430001-15440000	+	10000	1240	6824	3026/4158	72.8%	5584/10000	55.8%
1.138330e+05	chr22	+	51304566	29147532	29152258	chr22-15430001-15440000	+	10000	1019	6593	3087/4232	72.9%	5574/10000	55.7%
5.769700e+04	chr22	+	51304566	29236797	29242060	chr22-15430001-15440000	+	10000	0	5657	2996/4590	65.3%	5657/10000	56.6%
4.209600e+04	chr22	+	51304566	29562225	29567436	chr22-15430001-15440000	+	10000	0	5449	2877/4406	65.3%	5449/10000	54.5%
5.225200e+04	chr22	+	51304566	29562550	29567377	chr22-15430001-15440000	+	10000	0	5121	2747/4185	65.6%	5121/10000	51.2%
5.064600e+04	chr22	+	51304566	29562645	29567381	chr22-15430001-15440000	+	10000	1779	6805	2705/4108	65.8%	5026/10000	50.3%
5.355900e+04	chr22	+	51304566	29562645	29567381	chr22-15430001-15440000	+	10000	1560	6585	2692/4049	66.5%	5025/10000	50.2%
4.708100e+04	chr22	+	51304566	29765880	29771366	chr22-15430001-15440000	+	10000	0	6155	3186/4802	66.3%	6155/10000	61.5%
4.545100e+04	chr22	+	51304566	29766815	29771349	chr22-15430001-15440000	+	10000	0	5121	2636/4007	65.8%	5121/10000	51.2%
5.757200e+04	chr22	+	51304566	29932653	29938742	chr22-15430001-15440000	+	10000	0	7007	3548/5284	67.1%	7007/10000	70.1%
5.834800e+04	chr22	+	51304566	29932799	29938772	chr22-15430001-15440000	+	10000	0	6810	3437/5158	66.6%	6810/10000	68.1%
7.058600e+04	chr22	+	51304566	29933097	29939361	chr22-15430001-15440000	+	10000	0	6815	3581/5335	67.1%	6815/10000	68.2%
6.318900e+04	chr22	+	51304566	29933341	29937872	chr22-15430001-15440000	+	10000	1553	6593	2703/3967	68.1%	5040/10000	50.4%
7.472400e+04	chr22	+	51304566	29933404	29939359	chr22-15430001-15440000	+	10000	0	6593	3484/5158	67.5%	6593/10000	65.9%
5.386600e+04	chr22	+	51304566	29933641	29939360	chr22-15430001-15440000	+	10000	0	6151	3180/4737	67.1%	6151/10000	61.5%
7.436800e+04	chr22	+	51304566	29960871	29965959	chr22-15430001-15440000	+	10000	1544	6999	2924/4228	69.2%	5455/10000	54.5%
8.560400e+04	chr22	+	51304566	29960889	29965998	chr22-15430001-15440000	+	10000	1072	6370	2977/4380	68.0%	5298/10000	53.0%
8.165400e+04	chr22	+	51304566	29960956	29966020	chr22-15430001-15440000	+	10000	0	5928	3104/4539	68.4%	5928/10000	59.3%
6.025200e+04	chr22	+	51304566	30008109	30012742	chr22-15430001-15440000	+	10000	0	5870	2889/4204	68.7%	5870/10000	58.7%
6.323300e+04	chr22	+	51304566	30008430	30012745	chr22-15430001-15440000	+	10000	0	5383	2695/3953	68.2%	5383/10000	53.8%
6.942100e+04	chr22	+	51304566	30008720	30012742	chr22-15430001-15440000	+	10000	0	5121	2576/3703	69.6%	5121/10000	51.2%
6.613800e+04	chr22	+	51304566	30008793	30012751	chr22-15430001-15440000	+	10000	1550	6590	2529/3697	68.4%	5040/10000	50.4%
7.614600e+04	chr22	+	51304566	30151803	30157588	chr22-15430001-15440000	+	10000	0	6797	3529/5209	67.7%	6797/10000	68.0%
8.029400e+04	chr22	+	51304566	30152542	30157588	chr22-15430001-15440000	+	10000	0	5866	3086/4513	68.4%	5866/10000	58.7%
3.381100e+04	chr22	+	51304566	30805168	30809555	chr22-15430001-15440000	+	10000	0	5121	2552/3980	64.1%	5121/10000	51.2%
6.625900e+04	chr22	+	51304566	30904124	30909161	chr22-15430001-15440000	+	10000	0	6392	3157/4735	66.7%	6392/10000	63.9%
7.345600e+04	chr22	+	51304566	30904686	30909132	chr22-15430001-15440000	+	10000	0	5121	2715/3897	69.7%	5121/10000	51.2%
7.361500e+04	chr22	+	51304566	30904705	30909143	chr22-15430001-15440000	+	10000	531	5659	2709/3903	69.4%	5128/10000	51.3%
6.271500e+04	chr22	+	51304566	31308705	31313123	chr22-15430001-15440000	+	10000	0	5375	2705/4026	67.2%	5375/10000	53.8%
6.986700e+04	chr22	+	51304566	31396741	31401583	chr22-15430001-15440000	+	10000	0	5637	2960/4408	67.2%	5637/10000	56.4%
7.689200e+04	chr22	+	51304566	31396874	31401568	chr22-15430001-15440000	+	10000	0	5095	2825/4241	66.6%	5095/10000	51.0%
7.907700e+04	chr22	+	51304566	31397240	31401568	chr22-15430001-15440000	+	10000	1771	6775	2666/3863	69.0%	5004/10000	50.0%
6.263600e+04	chr22	+	51304566	31811810	31816013	chr22-15430001-15440000	+	10000	0	5354	2641/3856	68.5%	5354/10000	53.5%
6.900600e+04	chr22	+	51304566	31811932	31816013	chr22-15430001-15440000	+	10000	0	5095	2595/3775	68.7%	5095/10000	51.0%
6.942500e+04	chr22	+	51304566	31812024	31816013	chr22-15430001-15440000	+	10000	858	6112	2616/3719	70.3%	5254/10000	52.5%
7.077200e+04	chr22	+	51304566	31812093	31816013	chr22-15430001-15440000	+	10000	800	5844	2547/3627	70.2%	5044/10000	50.4%
8.261800e+04	chr22	+	51304566	36774099	36780652	chr22-15430001-15440000	+	10000	0	6815	3729/5556	67.1%	6815/10000	68.2%
6.848200e+04	chr22	+	51304566	36774503	36780650	chr22-15430001-15440000	+	10000	0	6593	3511/5284	66.4%	6593/10000	65.9%
5.282900e+04	chr22	+	51304566	36774807	36780148	chr22-15430001-15440000	+	10000	0	5858	3015/4531	66.5%	5858/10000	58.6%
8.000500e+04	chr22	+	51304566	36775142	36780651	chr22-15430001-15440000	+	10000	0	6151	3251/4823	67.4%	6151/10000	61.5%
7.903200e+04	chr22	+	51304566	36775252	36780617	chr22-15430001-15440000	+	10000	1550	7007	3085/4486	68.8%	5457/10000	54.6%
7.469800e+04	chr22	+	51304566	36776044	36780649	chr22-15430001-15440000	+	10000	0	5659	2929/4304	68.1%	5659/10000	56.6%
6.073800e+04	chr22	+	51304566	38186315	38190398	chr22-15430001-15440000	+	10000	0	5441	2665/3798	70.2%	5441/10000	54.4%
6.262900e+04	chr22	+	51304566	38230091	38234159	chr22-15430001-15440000	+	10000	0	5387	2617/3847	68.0%	5387/10000	53.9%
5.229200e+04	chr22	+	51304566	38494914	38499903	chr22-15430001-15440000	+	10000	0	5672	2912/4391	66.3%	5672/10000	56.7%
5.577900e+04	chr22	+	51304566	38495260	38499888	chr22-15430001-15440000	+	10000	858	6146	2788/4217	66.1%	5288/10000	52.9%
4.971300e+04	chr22	+	51304566	38866344	38871495	chr22-15430001-15440000	+	10000	0	5382	2888/4416	65.4%	5382/10000	53.8%
5.130800e+04	chr22	+	51304566	38866791	38871493	chr22-15430001-15440000	+	10000	0	5121	2721/4083	66.6%	5121/10000	51.2%
7.198200e+04	chr22	+	51304566	39781147	39787882	chr22-15430001-15440000	+	10000	0	7007	3775/5688	66.4%	7007/10000	70.1%
2.887800e+04	chr22	+	51304566	41092240	41096921	chr22-15430001-15440000	+	10000	0	5121	2633/4076	64.6%	5121/10000	51.2%
3.127600e+04	chr22	+	51304566	41092566	41097120	chr22-15430001-15440000	+	10000	0	5081	2595/4026	64.5%	5081/10000	50.8%
7.003900e+04	chr22	+	51304566	41473523	41479076	chr22-15430001-15440000	+	10000	0	6141	3264/4802	68.0%	6141/10000	61.4%
9.732900e+04	chr22	+	51304566	41577305	41584177	chr22-15430001-15440000	+	10000	0	7007	3935/5836	67.4%	7007/10000	70.1%
1.055990e+05	chr22	+	51304566	41577992	41584209	chr22-15430001-15440000	+	10000	0	6812	3711/5341	69.5%	6812/10000	68.1%
1.039970e+05	chr22	+	51304566	41578074	41584596	chr22-15430001-15440000	+	10000	0	6952	3832/5503	69.6%	6952/10000	69.5%
6.268500e+04	chr22	+	51304566	41578106	41583615	chr22-15430001-15440000	+	10000	1502	6806	2986/4433	67.4%	5304/10000	53.0%
8.721600e+04	chr22	+	51304566	41578106	41583745	chr22-15430001-15440000	+	10000	1721	6997	3137/4554	68.9%	5276/10000	52.8%
9.524500e+04	chr22	+	51304566	41578106	41584003	chr22-15430001-15440000	+	10000	1018	6968	3450/4960	69.6%	5950/10000	59.5%
1.048700e+05	chr22	+	51304566	41578225	41584652	chr22-15430001-15440000	+	10000	0	6812	3818/5535	69.0%	6812/10000	68.1%
9.102300e+04	chr22	+	51304566	41578428	41584652	chr22-15430001-15440000	+	10000	0	6593	3616/5292	68.3%	6593/10000	65.9%
9.602800e+04	chr22	+	51304566	41578669	41584647	chr22-15430001-15440000	+	10000	0	6368	3558/5126	69.4%	6368/10000	63.7%
9.367300e+04	chr22	+	51304566	41579326	41584673	chr22-15430001-15440000	+	10000	0	5672	3186/4556	69.9%	5672/10000	56.7%
5.496100e+04	chr22	+	51304566	41579331	41584691	chr22-15430001-15440000	+	10000	0	5437	3020/4558	66.3%	5437/10000	54.4%
8.975900e+04	chr22	+	51304566	41579419	41584682	chr22-15430001-15440000	+	10000	0	5169	3022/4318	70.0%	5169/10000	51.7%
5.031900e+04	chr22	+	51304566	41587015	41592561	chr22-15430001-15440000	+	10000	0	5414	2948/4463	66.1%	5414/10000	54.1%
7.103800e+04	chr22	+	51304566	41813919	41819311	chr22-15430001-15440000	+	10000	0	5876	3159/4690	67.4%	5876/10000	58.8%
4.709700e+04	chr22	+	51304566	41814199	41818589	chr22-15430001-15440000	+	10000	0	5126	2558/3814	67.1%	5126/10000	51.3%
6.994000e+04	chr22	+	51304566	41814468	41819308	chr22-15430001-15440000	+	10000	0	5651	2873/4214	68.2%	5651/10000	56.5%
7.641600e+04	chr22	+	51304566	41814652	41819311	chr22-15430001-15440000	+	10000	0	5386	2854/4180	68.3%	5386/10000	53.9%
6.468600e+04	chr22	+	51304566	41814675	41819311	chr22-15430001-15440000	+	10000	0	5127	2702/3976	68.0%	5127/10000	51.3%
7.607500e+04	chr22	+	51304566	41814714	41819308	chr22-15430001-15440000	+	10000	1564	6584	2692/3828	70.3%	5020/10000	50.2%
6.401900e+04	chr22	+	51304566	42065469	42069842	chr22-15430001-15440000	+	10000	0	5383	2741/4037	67.9%	5383/10000	53.8%
7.531200e+04	chr22	+	51304566	42198436	42203827	chr22-15430001-15440000	+	10000	1295	6955	3096/4625	66.9%	5660/10000	56.6%
9.812800e+04	chr22	+	51304566	42880497	42885649	chr22-15430001-15440000	+	10000	0	5679	3111/4447	70.0%	5679/10000	56.8%
9.645000e+04	chr22	+	51304566	42880747	42885623	chr22-15430001-15440000	+	10000	0	5121	2886/4054	71.2%	5121/10000	51.2%
9.967800e+04	chr22	+	51304566	42881052	42885623	chr22-15430001-15440000	+	10000	857	5870	2809/3959	71.0%	5013/10000	50.1%
1.016640e+05	chr22	+	51304566	42881052	42885649	chr22-15430001-15440000	+	10000	1560	6610	2836/4110	69.0%	5050/10000	50.5%
6.087600e+04	chr22	+	51304566	42888191	42893437	chr22-15430001-15440000	+	10000	0	5383	2957/4334	68.2%	5383/10000	53.8%
6.151100e+04	chr22	+	51304566	42939777	42944909	chr22-15430001-15440000	+	10000	0	6146	3089/4642	66.5%	6146/10000	61.5%
6.281700e+04	chr22	+	51304566	42939993	42944904	chr22-15430001-15440000	+	10000	0	5383	2861/4384	65.3%	5383/10000	53.8%
6.351200e+04	chr22	+	51304566	42940155	42944926	chr22-15430001-15440000	+	10000	931	6382	2808/4219	66.6%	5451/10000	54.5%
6.501900e+04	chr22	+	51304566	42940155	42944909	chr22-15430001-15440000	+	10000	1634	6809	2750/4186	65.7%	5175/10000	51.8%
2.760700e+04	chr22	+	51304566	43005054	43009774	chr22-15430001-15440000	+	10000	0	5377	2675/4198	63.7%	5377/10000	53.8%
3.478600e+04	chr22	+	51304566	43005249	43009776	chr22-15430001-15440000	+	10000	0	5120	2621/4079	64.3%	5120/10000	51.2%
7.027300e+04	chr22	+	51304566	43099979	43104557	chr22-15430001-15440000	+	10000	0	5659	2879/4172	69.0%	5659/10000	56.6%
7.113400e+04	chr22	+	51304566	43100108	43104546	chr22-15430001-15440000	+	10000	0	5121	2716/3883	69.9%	5121/10000	51.2%
9.071000e+04	chr22	+	51304566	43100236	43107053	chr22-15430001-15440000	+	10000	0	6813	3803/5475	69.5%	6813/10000	68.1%
7.561600e+04	chr22	+	51304566	43100284	43104559	chr22-15430001-15440000	+	10000	1502	6594	2672/3850	69.4%	5092/10000	50.9%
6.842900e+04	chr22	+	51304566	43101324	43105818	chr22-15430001-15440000	+	10000	1559	6593	2688/3933	68.3%	5034/10000	50.3%
5.265100e+04	chr22	+	51304566	43101788	43107041	chr22-15430001-15440000	+	10000	0	5870	3009/4521	66.6%	5870/10000	58.7%
4.952400e+04	chr22	+	51304566	43102580	43107041	chr22-15430001-15440000	+	10000	0	5121	2650/4038	65.6%	5121/10000	51.2%
4.637000e+04	chr22	+	51304566	43460138	43465432	chr22-15430001-15440000	+	10000	0	5889	3069/4657	65.9%	5889/10000	58.9%
4.847900e+04	chr22	+	51304566	43460383	43465416	chr22-15430001-15440000	+	10000	0	5656	2935/4458	65.8%	5656/10000	56.6%
4.925200e+04	chr22	+	51304566	43460410	43465416	chr22-15430001-15440000	+	10000	1746	6809	2793/4285	65.2%	5063/10000	50.6%
4.604500e+04	chr22	+	51304566	43485431	43489725	chr22-15430001-15440000	+	10000	0	5129	2551/3767	67.7%	5129/10000	51.3%
4.705800e+04	chr22	+	51304566	45672138	45677909	chr22-15430001-15440000	+	10000	0	6370	3309/5016	66.0%	6370/10000	63.7%
4.864000e+04	chr22	+	51304566	45672382	45677902	chr22-15430001-15440000	+	10000	0	5870	3105/4722	65.8%	5870/10000	58.7%
3.277500e+04	chr22	+	51304566	45672625	45677945	chr22-15430001-15440000	+	10000	0	5438	2888/4409	65.5%	5438/10000	54.4%
5.941700e+04	chr22	+	51304566	45672860	45677902	chr22-15430001-15440000	+	10000	0	5121	2822/4194	67.3%	5121/10000	51.2%
5.822000e+04	chr22	+	51304566	45672967	45677913	chr22-15430001-15440000	+	10000	1560	6814	2841/4216	67.4%	5254/10000	52.5%
5.542100e+04	chr22	+	51304566	45673047	45677912	chr22-15430001-15440000	+	10000	1503	6593	2760/4136	66.7%	5090/10000	50.9%
3.754800e+04	chr22	+	51304566	45964872	45969608	chr22-15430001-15440000	+	10000	0	5411	2736/4188	65.3%	5411/10000	54.1%
6.505900e+04	chr22	+	51304566	47109179	47115591	chr22-15430001-15440000	+	10000	0	6593	3605/5520	65.3%	6593/10000	65.9%
4.832500e+04	chr22	+	51304566	47109199	47114954	chr22-15430001-15440000	+	10000	1504	7007	3058/4719	64.8%	5503/10000	55.0%
5.025800e+04	chr22	+	51304566	47109395	47115588	chr22-15430001-15440000	+	10000	0	6370	3377/5217	64.7%	6370/10000	63.7%
